18446.24,29719.97,59601.98,31243.37,33429.97,13248.23,39259.11,39525.23,10679.32,30546.55,13987.77,40267.91,14760.47,18143.86,30261.85,600.54,29137.38,65047.14,30192.31,0.0,31513.59,28320.93,32792.84,16562.06,14529.13,37133.86,19548.08,19532.31,22431.21,26785.15,28320.93,8643.77,28409.23,37871.91,30225.17,51689.53,32169.05,28819.24,47255.48,16954.91,57301.12,33224.43,15652.62,60064.52,38654.32,33610.36,59285.06,29961.8,39503.96,20869.24,43618.45,15710.46,37559.0,21893.75,22217.5,26257.37,51337.51,51212.17,61682.45,17274.92,13308.66,30576.47,57538.43,29958.9,15710.46,18277.8,39358.19,39381.82,33602.23,16489.78,37155.76,13512.91,32879.98,33731.66,13836.16,25606.63,34083.47,37871.91,15696.12,29424.65,57803.68,48941.21,52703.78,34358.31,28854.9,18370.14
27276.21,30372.85,71337.08,55434.3,51691.82,28412.27,52810.29,40711.68,44413.66,50999.43,52265.45,62712.88,51745.73,13449.52,51580.3,31375.46,65409.08,75070.86,31120.65,31362.93,0.0,24996.96,22110.69,52833.77,52806.81,66832.13,23992.97,29774.2,29468.81,17698.55,24996.96,25491.44,46394.6,46806.91,30533.85,64768.58,47395.59,1014.56,92891.35,17307.58,67324.84,51486.28,25558.03,70088.23,47589.33,29409.46,92896.62,26514.14,75775.66,15277.14,35721.25,26776.27,73943.97,22357.25,13633.3,6095.59,63072.61,47789.56,71655.8,26608.03,29910.86,51029.36,46155.41,30267.58,26776.27,27107.76,45525.61,52932.99,48828.77,40120.09,42709.16,28662.51,14121.3,17136.82,52113.84,11226.58,59878.67,46806.91,34115.71,2426.36,46420.65,37558.18,42297.48,60989.61,4668.31,27200.11
9920.81,44723.73,32780.14,28700.65,24958.16,15790.66,9365.07,3689.34,34508.36,24265.78,33279.86,35979.23,32760.14,20599.38,24846.64,27644.5,36268.36,38225.3,48670.87,27631.97,25277.46,0.0,37250.54,33848.18,33821.22,40098.47,9615.09,34536.07,6624.48,35248.77,0.0,18831.08,19660.95,6441.88,48084.07,24867.69,20661.94,24367.99,54334.42,16398.32,30479.27,24752.62,11346.11,33242.67,5607.78,9584.12,54339.69,1668.54,41488.41,25854.36,5514.19,13446.84,44803.25,7771.32,25985.49,18787.79,24515.67,23199.81,34860.61,12396.11,28312.41,24295.7,29526.07,47817.79,13446.84,10178.39,12567.25,9487.77,22095.12,38211.07,3939.86,16040.9,16222.06,13681.16,33128.25,27333.24,16433.45,6441.88,28913.64,22948.08,29791.31,20928.85,24691.42,20265.67,30581.51,14239.04
31776.84,17722.17,70680.09,63905.16,60162.67,32912.91,50337.21,40928.13,32672.13,59470.29,45561.14,71183.74,46333.84,17885.04,60051.15,32346.86,73879.94,76125.24,16638.7,32334.33,22320.14,37266.45,0.0,61304.62,46102.5,75302.98,28493.61,18032.67,37939.66,6232.27,37266.45,29926.97,54865.46,48950.01,17701.15,62767.63,55866.45,21410.67,92234.36,21808.21,68379.22,59957.13,30058.67,71142.62,49732.43,46604.07,92239.63,37635.67,84246.52,14945.79,52915.86,31276.91,69132.37,30839.27,13301.95,23900.42,62415.61,64984.18,72760.55,31108.67,19529.06,59500.21,63350.02,17434.88,31276.91,31608.4,50436.29,50459.93,57299.63,28378.57,40988.29,33163.14,31926.14,34331.44,45409.53,10482.73,57405.6,48950.01,38616.35,20231.2,63615.27,54752.8,59492.1,60548.58,19813.59,31700.75
28092.76,44734.73,34056.92,14681.3,15516.81,15402.01,19869.28,33728.34,24419.47,13984.49,3293.36,23705.85,3098.14,44426.96,13699.79,15904.19,12575.31,44117.09,45207.07,16024.34,53150.61,36103.24,47807.6,0.0,3416.89,20571.8,33442.66,34547.07,25456.65,41799.91,36103.24,20995.23,17401.32,32075.01,45643.43,45892.64,20676.41,52241.14,30693.42,40225.9,40028.48,15311.27,20191.08,42791.88,32857.43,46035.29,41371.89,36339.52,22941.9,49681.93,37821.55,18380.57,21110.2,31697.59,49813.07,46660.94,45540.62,45415.28,55885.55,31191.5,28323.42,14014.41,51741.54,45448.79,18380.57,28206.79,33561.29,19991.99,22109.59,30297.78,31358.87,14963.25,45304.91,46156.59,3418.51,51160.82,23075.56,32075.01,9899.22,50821.23,52006.79,43144.32,46906.89,22865.67,54409.09,28213.3
27770.15,42410.44,53482.48,18530.35,18980.79,15079.41,21576.82,33405.73,22095.18,17448.47,244.67,27554.89,496.66,31843.66,17163.77,13579.9,16424.36,58927.64,42882.78,13700.05,45213.38,35780.64,45483.31,3463.98,0.0,24420.84,33120.06,32222.79,25134.04,39475.63,35780.64,22343.56,19108.86,31752.4,43319.14,45570.03,22868.68,42519.04,34542.46,39903.29,51181.62,18775.25,19868.47,53945.01,32534.82,45712.69,44835.87,36016.91,26790.94,34569.04,37498.95,18057.97,23658.31,31374.98,35917.29,46338.34,45218.01,45092.67,55562.95,30868.89,25999.13,17478.39,51418.93,43124.5,18057.97,27884.18,33238.69,21699.53,24301.86,27973.49,31036.26,14640.65,44982.3,45833.99,392.05,39306.42,24783.1,31752.4,9576.62,50498.62,51684.18,42821.71,46584.28,25057.95,42554.7,27890.69
41589.1,65162.72,35908.35,15529.95,16010.9,35830.0,30871.1,38547.78,44847.46,16784.65,23721.35,9565.01,23616.45,58218.66,17622.05,36332.18,8619.76,47175.85,65635.05,36452.32,66942.32,40089.28,74869.83,20514.76,23935.2,0.0,47234.37,54975.06,38887.39,72868.05,40089.28,41423.22,20431.33,38399.59,66071.41,42499.99,23899.0,66032.85,14308.12,54017.6,45967.39,16314.1,44259.2,47874.02,39186.74,49074.54,25083.23,41158.96,4402.3,63473.64,43433.35,38808.56,12473.32,45489.29,63604.77,60452.64,43693.96,51641.3,50163.43,44687.84,48751.4,16907.96,52482.64,65876.77,38808.56,41703.13,41109.82,30993.8,22465.53,50725.77,36178.31,35391.24,59096.62,59948.3,23846.49,64952.52,28175.52,38399.59,30327.21,64612.93,55083.61,61926.9,63589.0,25766.61,68200.8,39724.38
5317.83,36003.79,43265.57,36490.64,32748.15,8044.2,22922.7,13513.61,25788.42,32055.77,33321.79,43769.22,32802.07,11879.44,32636.63,18924.56,46465.42,48710.73,39950.94,18912.04,24520.27,9851.93,28530.61,33890.1,33863.15,47888.46,0.0,25816.13,10525.15,26528.84,9851.93,10111.15,27450.94,21535.49,39364.13,35353.11,28451.93,21825.92,64819.84,7678.38,40964.7,32542.62,3599.65,43728.1,22317.91,15141.36,64825.11,11492.81,56832.0,17134.42,15338.47,5700.38,55000.3,2231.65,17265.55,15767.01,35001.1,34875.75,45346.03,4649.65,19592.47,32085.69,41202.02,39097.86,5700.38,5149.38,23021.77,23045.41,29885.11,29491.14,13573.77,8294.44,14410.98,15262.66,33170.18,18613.3,29991.08,21535.49,28955.56,19927.3,41467.26,32604.79,36367.36,33134.06,21861.58,5241.73
29053.81,10188.63,67957.05,49511.32,51697.93,24961.95,47614.18,38205.09,14725.34,48814.51,32255.73,58535.87,33028.43,20431.65,48529.81,19041.46,47405.34,73402.21,10660.96,19028.93,30192.03,34543.41,18898.86,34830.02,32797.09,55401.82,25770.57,0.0,35216.63,12806.5,34543.41,19009.67,46677.19,46226.97,10693.82,60044.59,53143.41,29282.56,65523.44,22057.37,65656.18,51492.39,27307.03,68419.58,47009.39,39832.85,89516.59,36184.29,57771.92,17602.2,40029.95,27364.88,55826.96,28116.24,18950.46,31772.31,59692.58,59567.23,70037.52,28385.63,6223.66,48844.43,71221.91,10427.55,27364.88,28885.37,47713.25,47736.89,54576.59,10431.77,38265.25,25226.63,39798.03,42203.33,32104.12,21016.97,54682.57,46226.97,30679.83,28103.09,71487.16,62624.69,67363.99,57825.54,27685.48,28977.71
5253.81,45674.07,34772.29,27523.49,23781.0,11697.25,7546.04,5411.63,41765.42,23088.62,24828.51,34802.07,24308.79,21549.72,23669.48,30540.14,37972.14,40217.45,49621.22,30660.29,30273.38,6424.46,38200.89,25396.83,25369.87,38921.31,10565.43,35486.41,0.0,36199.12,6424.46,13737.42,18483.79,13042.21,49034.41,26859.84,19484.78,29363.91,56326.57,17348.67,32471.42,23575.46,7590.27,35234.82,8475.24,23158.06,56331.84,7494.13,40311.25,26804.7,10297.21,9346.11,46507.03,8820.36,26935.83,23783.71,26507.82,26382.48,36852.76,8018.91,29262.76,23118.54,32708.74,48768.14,9346.11,5367.84,14528.5,7668.75,20917.96,33117.4,3235.53,12991.14,22427.68,23279.36,24676.9,28283.59,13839.84,13042.21,20462.29,27944.0,32973.99,24111.52,27874.09,17672.06,31531.86,5040.71
29805.46,14211.8,83897.96,61933.78,58191.29,30941.52,48365.83,53272.57,27045.97,57498.91,39605.45,69212.35,40378.15,15913.66,58079.77,26391.18,54755.05,87631.74,14959.6,26378.65,17686.41,35295.07,6092.36,42179.74,40146.82,73331.59,26522.22,12406.51,35968.28,0.0,35295.07,22620.1,52894.07,46978.62,14372.79,60796.25,53895.06,16776.94,105452.23,19836.83,79885.72,57985.75,28087.28,82649.11,47761.04,41970.34,105457.5,35664.29,65121.64,12974.41,48282.13,29305.53,63176.68,28867.89,11330.57,19266.69,75633.48,60350.45,84216.68,29137.29,13573.38,57528.83,58716.29,14106.52,29305.53,29637.02,58086.5,48488.54,55328.24,22752.4,39016.9,31191.76,27292.41,29697.71,39453.84,8511.35,55434.22,46978.62,36644.97,15597.46,58981.54,50119.07,54858.36,58577.2,15179.85,29729.37
9920.81,44723.73,32780.14,28700.65,24958.16,15790.66,9365.07,3689.34,34508.36,24265.78,33279.86,35979.23,32760.14,20599.38,24846.64,27644.5,36268.36,38225.3,48670.87,27631.97,25277.46,0.0,37250.54,33848.18,33821.22,40098.47,9615.09,34536.07,6624.48,35248.77,0.0,18831.08,19660.95,6441.88,48084.07,24867.69,20661.94,24367.99,54334.42,16398.32,30479.27,24752.62,11346.11,33242.67,5607.78,9584.12,54339.69,1668.54,41488.41,25854.36,5514.19,13446.84,44803.25,7771.32,25985.49,18787.79,24515.67,23199.81,34860.61,12396.11,28312.41,24295.7,29526.07,47817.79,13446.84,10178.39,12567.25,9487.77,22095.12,38211.07,3939.86,16040.9,16222.06,13681.16,33128.25,27333.24,16433.45,6441.88,28913.64,22948.08,29791.31,20928.85,24691.42,20265.67,30581.51,14239.04
9802.5,29197.33,46817.21,33914.2,31139.83,5952.31,26474.34,19012.19,15677.31,29671.21,22022.69,42160.89,22795.38,12488.84,29386.51,8813.45,33667.54,52262.37,29669.66,8800.92,25858.57,19677.19,29868.91,21092.22,22564.05,41664.02,10904.34,19009.67,13787.47,22523.33,19677.19,0.0,26119.08,25087.13,29702.53,38904.75,29878.9,23164.22,50129.16,8397.01,44516.34,30934.29,7008.88,47279.73,25869.55,24966.62,68376.75,21318.06,44034.12,15214.22,25163.72,7066.72,45593.92,13250.01,16562.47,18621.62,38552.73,38427.39,48897.67,8631.18,12786.01,29701.13,44753.66,29436.26,7066.72,9634.06,26573.41,26597.04,31312.08,19380.02,16836.09,6216.99,24236.24,25087.92,21871.07,19951.6,26811.41,25087.13,11670.19,23769.63,45018.9,36156.43,39919.0,32068.17,23199.88,9726.41
