4894.76,1505.34,1037.69,903.81,2593.25,1966.49,2593.39,3480.21,1037.23,2000.36,0.0,1946.53,3588.68,1156.33,2818.38,826.01,2117.74,4921.48,2829.2,4346.09,2727.09,4666.19,1635.49,2005.05,696.42,2860.01,4153.78,2573.83,4375.5,2727.09,3143.64,1283.88,2567.27,4928.81,1727.68,1459.8,4220.1,538.28,3308.08,1910.77,1044.74,2877.34,2134.01,2638.96,3489.54,1213.3,2844.75,562.15,3897.62,3011.27,2978.6,1474.42,2912.18,3884.15,3731.75,1654.83,1945.0,2216.63,2864.11,3771.86,1068.33,1999.77,4894.8,2978.6,2691.24,2408.6,1987.8,1355.84,3879.82,2385.07,2538.45,3469.77,3566.79,2004.83,3998.17,1842.49,2567.27,2435.96,4104.08,2141.47,2567.66,2683.82,1652.63,4184.07,2714.32
3161.21,2895.15,1418.88,1472.81,1231.83,1553.49,1894.71,1746.67,1275.01,136.75,1949.26,0.0,2405.54,1257.28,1084.83,1191.81,3466.71,3187.94,1095.65,3169.54,1996.09,3353.02,345.25,77.9,1870.94,1683.46,2420.23,1483.59,2970.35,1996.09,1708.08,1339.16,1630.47,3195.26,2598.69,1609.16,3043.54,2478.72,2131.53,2890.76,1545.55,1708.76,3216.89,1679.35,2378.24,2897.56,2146.07,1831.31,2672.05,2101.18,1617.19,1648.74,1735.62,2707.6,2555.2,2479.27,2623.83,3207.27,1743.19,2038.31,1286.42,2666.09,3161.25,1617.19,1570.32,1813.58,1574.8,1713.09,2146.27,1686.4,1177.04,2293.22,2390.24,169.25,2821.61,1849.25,1630.47,818.11,2927.53,2688.39,2153.44,2503.28,1778.63,3007.52,1614.18
1762.89,2896.95,3061.7,2790.83,1302.61,1796.88,1787.23,1889.29,2753.06,2281.15,3625.74,2389.81,0.0,2804.48,1392.82,3201.98,3468.51,1710.59,1384.92,940.57,1427.4,1230.64,2338.09,2383.81,3825.64,812.66,1409.0,1352.23,939.95,1427.4,974.82,2346.26,1632.28,1798.97,2600.49,2506.44,805.48,3816.15,458.03,2892.56,2863.56,1065.75,3218.69,1681.15,1348.41,3678.12,1627.37,3841.48,462.07,1974.15,1204.83,3796.55,1102.66,448.6,681.03,2481.07,2625.63,3209.07,1137.12,1131.91,2764.47,2667.89,1758.52,1204.83,1199.18,1815.38,1818.19,2610.37,1991.02,1608.76,1330.77,1339.88,1436.91,2268.9,562.62,2344.88,1632.28,1706.42,745.53,2690.19,2155.24,2505.08,2538.1,748.52,1241.28
4173.1,1771.92,429.53,332.9,1687.65,1117.63,1744.53,2758.55,135.09,1281.69,1167.81,1282.42,2739.82,0.0,2096.72,921.42,2378.7,4199.83,2107.53,3497.23,1878.24,3817.34,916.83,1340.94,1367.71,2011.15,3432.12,1724.97,3526.64,1878.24,2238.04,435.02,1718.42,4207.15,1818.48,671.83,3371.24,1652.18,2459.22,2001.57,405.63,2028.49,2327.7,1790.1,2640.69,1757.65,1995.89,1444.98,3048.76,2162.41,2073.0,1515.99,2063.32,3035.29,2882.89,1789.78,2079.94,2470.04,2015.25,3050.2,146.51,2134.71,4173.14,2073.0,1842.38,1741.04,1138.94,775.76,3158.16,1536.22,1632.85,2620.91,2717.94,1286.16,3149.31,993.63,1718.42,1634.21,3255.22,2276.42,2308.26,2658.1,841.3,3335.21,1865.46
2092.37,3233.47,2348.42,2355.72,1094.98,2133.4,2233.03,939.65,2187.23,1003.29,2878.8,1127.16,1320.73,2169.5,0.0,2121.35,3805.03,2119.09,10.81,2166.48,2037.5,2284.18,1257.46,1105.95,2800.48,1422.77,1351.39,1821.92,1901.51,2037.5,623.27,1941.39,1968.8,2137.22,2937.02,2211.39,2031.39,3408.26,1405.84,3229.08,2428.45,1257.67,3555.21,2017.67,2159.3,3780.46,2265.73,2760.85,1587.24,2439.5,1303.06,2642.07,1712.77,1671.75,1906.94,2817.59,2962.16,3545.6,1376.47,969.47,2198.64,3004.41,2096.77,1303.06,1549.48,2151.9,2154.71,2315.32,1116.09,2024.72,1133.54,2074.27,2171.3,991.04,1788.53,2451.48,1968.8,1156.43,1971.44,3026.71,2491.76,2841.6,2380.86,1974.43,1591.58
4090.04,2172.74,452.95,1041.66,2044.97,1849.07,2475.97,2675.5,843.85,1195.65,834.08,1141.82,3225.26,876.47,2013.67,0.0,2785.14,4116.77,2024.48,3982.67,2609.68,4281.85,830.78,1200.34,755.75,2496.59,3349.07,2296.73,3899.19,2609.68,2595.36,1166.46,2443.61,4124.1,2395.08,1403.27,3856.68,1363.53,2944.66,2578.17,1114.39,2521.9,2801.41,2492.48,3191.38,2038.55,2727.33,716.13,3534.2,2893.85,2430.32,671.2,2548.76,3520.73,3368.33,2322.23,2612.4,2884.03,2556.32,2967.14,855.26,2667.17,4090.09,2430.32,2383.45,2472.48,1870.38,1507.2,3075.11,2267.66,1990.18,3106.35,3203.38,1200.11,3634.75,1725.07,2443.61,1631.24,3740.66,2808.88,2966.57,3316.42,1572.74,3820.65,2427.31
5015.62,804.82,2372.04,2196.55,3204.94,2190.59,2405.56,4184.85,2329.97,3284.11,2106.86,3392.76,3475.32,2449.07,3627.93,2863.93,0.0,4963.31,3638.74,3934.8,2539.26,4552.83,3249.88,3386.77,2776.83,2746.65,4335.99,2537.46,4192.67,2539.26,3363.31,2258.8,2220.06,5051.7,1028.26,2043.1,3808.81,1891.7,3194.72,630.98,2337.48,2819.62,546.26,2291.75,3100.23,1753.67,2656.92,2663.86,3784.26,2823.44,3016.38,3458.5,2798.82,3770.79,3618.39,1090.88,1403.45,417.22,2806.38,3954.07,2361.07,1458.23,5011.24,3016.38,2633.51,1867.06,2177.84,1939.15,4659.26,2197.25,3233.09,3356.41,3207.03,3271.86,3884.81,2007.04,2220.06,2934.31,3652.6,1599.93,2026.11,2142.28,1930.32,3977.97,2677.37
177.53,4432.85,4401.54,4387.83,2720.45,3393.88,3367.11,1859.7,4240.35,3056.42,4931.93,3180.29,1715.59,4222.63,2197.18,4174.48,5004.96,0.0,2189.28,1681.31,3024.4,1077.47,3310.59,3159.08,4853.6,2409.67,773.76,2949.23,845.35,3024.4,2138.65,3943.26,3229.27,113.43,4197.49,4103.44,1555.32,5352.06,2055.03,4429.01,4460.56,2662.75,4755.14,3278.15,2671.48,5214.03,3189.83,4813.98,1580.0,2978.97,2749.41,4695.19,2699.66,1424.54,1850.66,4016.98,3786.64,4737.92,2734.12,1155.61,4251.77,3606.81,72.97,2749.41,2796.18,3361.06,3415.19,4207.37,1415.62,3205.75,2759.01,2426.66,2405.54,3044.17,1262.23,3941.88,3229.27,3134.66,1486.27,3629.1,3094.16,3388.63,4135.1,1537.79,2838.28
2081.55,3277.71,2392.66,2399.96,1125.09,2177.64,2277.27,950.91,2231.47,1047.53,2923.04,1171.4,1309.92,2213.74,100.18,2165.59,3849.27,2108.28,0.0,2155.66,2026.69,2273.36,1301.7,1150.19,2844.72,1411.96,1340.58,1851.78,1890.7,2026.69,612.46,1985.63,2013.04,2126.41,2981.25,2255.63,2020.58,3452.5,1395.03,3273.32,2472.69,1246.86,3599.45,2061.91,2148.49,3824.7,2254.92,2805.09,1576.42,2483.74,1292.24,2686.31,1701.95,1660.93,1896.13,2861.83,3006.4,3589.84,1365.66,958.65,2242.88,3048.65,2085.95,1292.24,1538.67,2196.14,2198.95,2359.56,1105.28,2068.96,1163.64,2063.46,2160.49,1035.28,1777.71,2495.72,2013.04,1200.67,1960.63,3070.95,2536.0,2885.84,2425.1,1963.62,1580.77
1707.51,3297.63,3812.52,3541.65,2064.31,2479.23,2231.89,2573.6,3503.88,3031.97,4376.56,3140.63,882.96,3555.29,2143.95,3952.8,3869.74,1655.21,2136.05,0.0,2152.99,1245.42,3088.91,3134.63,4576.46,1574.36,1494.46,2103.05,884.57,2152.99,1725.95,3097.08,2248.32,1743.6,3072.99,3257.26,154.27,4216.83,1219.73,3293.79,3614.38,1827.45,3619.92,2297.2,1536.26,4078.8,2093.4,4592.3,1019.19,1843.74,1966.53,4547.37,1820.86,863.73,604.49,2881.76,2651.42,3602.7,1898.82,1676.0,3515.29,2471.59,1703.14,1966.53,1960.88,2225.83,2500.54,3361.19,2170.84,2359.28,2092.47,1180.49,1270.32,3019.72,752.74,3027.24,2248.32,2468.12,240.1,2493.88,1958.93,2253.41,3226.97,528.91,2002.98
3082.92,2061.89,2175.03,1904.16,1501.69,805.98,364.93,2577.73,1866.39,1847.84,2739.07,1956.5,1481.28,1917.8,2081.26,2666.92,2633.46,3038.73,2073.36,2132.17,0.0,2558.79,1904.78,1950.5,2938.97,752.61,2341.95,655.15,2268.09,0.0,1425.34,1459.59,637.7,3127.12,1765.44,1619.77,2006.18,2981.09,1200.68,2057.5,1976.89,1053.26,2383.63,547.76,878.11,2843.07,233.32,3016.23,1790.21,551.84,1316.33,3261.49,778.92,1776.75,1517.83,1646.02,1856.07,2374.02,1124.64,1960.02,1877.8,1898.33,3086.66,1316.33,1004.66,960.3,827.29,1723.7,2730.37,361.14,1529.84,1176.28,1232.47,1835.59,1890.76,1353.98,637.7,1498.04,1890.16,1920.63,1385.68,1735.52,1671.32,2076.67,1096.75
1251.48,4026.59,4191.34,3920.47,2432.26,2926.52,2916.88,2211.14,3882.7,3227.62,4755.38,3351.49,1248.23,3934.12,2368.38,4331.62,4598.15,1073.96,2360.48,1295.58,2557.04,0.0,3467.74,3330.28,4955.28,1942.31,1132.0,2481.88,433.6,2557.04,2091.22,3475.9,2761.92,1187.39,3730.14,3636.08,1169.59,4945.79,1587.67,4022.2,3993.2,2195.39,4348.33,2810.79,2285.76,4807.76,2722.47,4971.12,1112.64,2593.24,2334.47,4866.4,2232.3,957.18,1464.94,3610.71,3400.92,4338.72,2266.76,1326.81,3894.11,3221.09,1146.93,2334.47,2328.82,2945.02,2947.83,3740.01,1808.38,2738.4,2460.41,2040.93,2019.81,3215.37,794.87,3474.52,2761.92,2836.06,1100.55,3243.38,2708.43,3002.91,3667.74,1152.07,2370.92
3278.36,2566.59,1090.95,1127.57,1233.29,1349.93,1896.17,1863.82,929.76,383.96,1621.34,384.69,2413.58,912.03,1201.99,863.89,3173.37,3305.09,1212.8,3170.99,1997.54,3470.17,0.0,443.21,1543.01,1684.91,2537.39,1485.05,3087.51,1997.54,1783.68,1135.61,1631.93,3312.41,2600.15,1398.06,3045.0,2150.79,2132.98,2796.24,1200.3,1710.21,3122.37,1680.8,2379.7,2552.31,2147.53,1503.39,2722.52,2102.63,1618.64,1458.46,1737.08,2709.05,2556.65,2480.73,2625.29,3208.73,1744.64,2155.46,941.17,2667.54,3278.4,1618.64,1571.77,1815.03,1371.24,1501.99,2263.43,1687.85,1178.5,2294.67,2391.7,388.43,2823.07,1645.69,1631.93,819.56,2928.98,2689.84,2154.89,2504.74,1567.53,3008.97,1615.63
3096.62,2906.61,1496.91,1550.84,1243.3,1631.52,1906.18,1682.08,1353.04,58.85,2027.29,97.41,2340.96,1335.31,1020.25,1269.84,3478.18,3123.35,1031.06,3181.0,2007.56,3288.43,423.27,0.0,1948.96,1694.92,2355.65,1495.06,2905.77,2007.56,1643.5,1417.19,1641.94,3130.68,2610.16,1687.18,3051.62,2556.74,2142.99,2902.23,1623.57,1720.23,3228.35,1690.81,2389.71,2975.59,2157.54,1909.34,2607.47,2112.64,1628.65,1725.55,1747.09,2691.98,2566.66,2490.74,2635.3,3218.74,1754.66,1973.72,1364.45,2677.56,3096.67,1628.65,1581.78,1825.05,1652.83,1791.12,2081.69,1697.87,1188.51,2304.68,2401.71,91.35,2808.75,1927.27,1641.94,829.58,2938.99,2699.85,2164.9,2514.75,1856.65,2994.66,1625.64
4798.66,2124.73,1161.56,1103.91,2753.58,2166.59,2793.49,3384.11,1237.33,1904.26,696.42,1850.43,3788.78,1356.43,2722.28,770.21,2737.13,4825.39,2733.1,4546.19,2927.19,4866.29,1539.4,1908.95,0.0,3060.11,4057.68,2773.93,4575.6,2927.19,3303.98,1483.98,2767.37,4832.71,2347.07,1659.9,4420.2,1093.35,3508.18,2530.15,1244.84,3077.44,2753.4,2839.06,3689.64,1894.75,3044.85,430.38,4097.72,3211.37,3138.94,1218.51,3112.28,4084.25,3931.85,2274.22,2564.39,2836.02,3064.21,3675.76,1268.44,2619.16,4798.7,3138.94,2891.34,2664.41,2187.9,1555.94,3783.72,2585.18,2698.79,3669.87,3766.9,1908.73,4198.27,2042.59,2767.37,2339.86,4304.18,2760.86,3187.04,3303.21,1890.26,4384.17,2914.42
2461.64,2232.16,2396.91,2126.04,920.63,1132.09,1122.44,1956.45,2088.27,1616.36,2960.95,1725.02,859.99,2139.69,1459.98,2537.19,2803.72,2417.45,1452.08,1647.43,762.61,1937.51,1673.3,1719.03,3160.85,0.0,1720.67,687.44,1646.81,762.61,804.06,1681.47,967.48,2505.84,1935.7,1841.65,1512.35,3151.36,579.39,2227.77,2198.77,472.2,2553.9,1016.36,884.4,3013.33,990.84,3176.69,1168.93,1309.36,735.27,3131.76,340.19,1155.47,1061.36,1816.28,1960.84,2544.28,543.57,1338.74,2099.68,2003.1,2465.38,735.27,605.63,1150.59,1153.4,1945.58,2109.09,943.97,948.78,799.38,896.4,1604.11,1269.48,1680.09,967.48,1266.56,1433.69,2025.4,1490.45,1840.29,1873.31,1455.39,647.73
741.05,3789.01,3627.86,3635.16,1946.77,2688.94,2679.3,1086.01,3466.67,2282.73,4158.24,2406.6,1403.42,3448.94,1423.49,3400.79,4360.58,767.78,1415.59,1586.75,2319.46,1167.54,2536.91,2385.39,4079.92,1704.73,0.0,2244.3,750.79,2319.46,1364.97,3220.83,2524.34,785.91,3492.56,3398.5,1460.76,4687.7,1599.94,3784.62,3707.89,1930.34,4110.75,2573.21,2441.26,4570.19,2547.69,4040.29,1185.85,2866.21,1975.72,3921.51,1994.72,1270.36,1756.1,3373.14,3517.7,4101.14,2029.19,381.92,3478.08,3512.25,745.45,1975.72,2091.25,2707.44,2710.25,3502.44,683.25,2500.82,1985.32,2332.1,2310.98,2270.48,1167.67,3236.95,2524.34,2360.97,1391.71,3534.54,2999.59,3294.07,3430.16,1443.23,2133.35
3004.9,1959.56,1996.6,1725.73,1077.23,710.28,537.26,2244.51,1687.96,1343.77,2560.64,1452.42,1403.25,1739.38,1687.58,2264.59,2531.12,2960.7,1698.4,2160.66,636.88,2480.76,1400.71,1446.43,2760.54,674.58,2263.92,0.0,2190.07,636.88,1235.6,1281.16,694.89,3049.09,1663.11,1441.34,2034.67,2878.76,1122.65,1955.17,1798.46,691.91,2281.3,729.73,1369.36,2740.73,754.53,2837.81,1712.19,955.14,888.67,2859.16,726.74,1698.72,1546.32,1543.69,1688.25,2271.69,678.68,1881.99,1699.38,1730.5,3008.64,888.67,499.92,877.99,731.59,1545.28,2540.63,340.55,1083.68,1284.34,1381.36,1331.52,1812.73,1196.55,694.89,993.96,1918.65,1752.8,1217.85,1567.69,1513.88,1998.64,549.66
1014.71,3640.0,3865.85,3594.98,2106.76,2601.02,2574.25,1841.15,3557.21,2846.1,4429.88,2969.97,922.73,3608.62,1986.86,3964.16,4212.11,962.4,1978.96,888.45,2231.54,416.76,3100.27,2948.76,4629.78,1616.81,762.01,2156.38,0.0,2231.54,1750.14,3150.41,2436.42,1050.79,3404.64,3310.59,762.46,4559.2,1262.18,3636.16,3667.71,1869.89,3962.28,2485.29,1878.63,4421.17,2396.98,4603.66,787.15,2186.11,2008.98,4484.88,1906.81,631.69,1057.8,3224.12,2993.79,3945.06,1941.27,945.29,3568.62,2813.96,1010.33,2008.98,2003.33,2568.2,2622.34,3414.52,1438.39,2412.9,2134.92,1633.8,1612.68,2833.85,469.38,3149.03,2436.42,2510.57,693.42,2836.25,2301.3,2595.78,3342.25,744.94,2045.43
3082.92,2061.89,2175.03,1904.16,1501.69,805.98,364.93,2577.73,1866.39,1847.84,2739.07,1956.5,1481.28,1917.8,2081.26,2666.92,2633.46,3038.73,2073.36,2132.17,0.0,2558.79,1904.78,1950.5,2938.97,752.61,2341.95,655.15,2268.09,0.0,1425.34,1459.59,637.7,3127.12,1765.44,1619.77,2006.18,2981.09,1200.68,2057.5,1976.89,1053.26,2383.63,547.76,878.11,2843.07,233.32,3016.23,1790.21,551.84,1316.33,3261.49,778.92,1776.75,1517.83,1646.02,1856.07,2374.02,1124.64,1960.02,1877.8,1898.33,3086.66,1316.33,1004.66,960.3,827.29,1723.7,2730.37,361.14,1529.84,1176.28,1232.47,1835.59,1890.76,1353.98,637.7,1498.04,1890.16,1920.63,1385.68,1735.52,1671.32,2076.67,1096.75
2105.94,2868.91,2541.0,2294.18,581.8,1768.84,1692.55,1152.39,2245.58,1566.91,3129.09,1690.78,943.51,2227.86,655.92,2631.19,3440.47,2132.67,648.02,1789.25,1414.23,2079.33,1767.3,1669.57,3310.31,799.5,1364.97,1239.32,1730.17,1414.23,0.0,1879.86,1604.23,2150.8,2572.45,2149.85,1654.17,3613.47,796.12,2864.52,2366.92,634.4,3190.65,1653.11,1536.03,3650.08,1642.46,3270.69,1210.01,1960.98,679.78,3205.69,1089.5,1294.52,1465.8,2453.03,2597.59,3181.03,753.2,983.04,2257.0,2639.85,2110.34,679.78,926.21,1787.34,1790.15,2253.79,1305.03,1495.85,620.35,1451.0,1548.03,1554.66,1411.3,2203.24,1604.23,996.01,1594.22,2662.15,2127.2,2477.04,2319.32,1597.21,968.31
3906.48,1659.33,715.47,444.6,1339.65,682.64,1309.54,2520.7,406.83,1365.52,1279.51,1366.25,2304.83,458.25,1858.87,1207.37,2266.1,3862.29,1869.68,3062.24,1443.25,3382.35,1140.47,1424.77,1479.41,1576.17,3165.51,1289.98,3091.65,1443.25,1890.04,0.0,1283.43,3950.68,1670.52,300.27,2936.25,1763.88,2024.23,1888.98,517.33,1593.5,2215.1,1355.11,2205.7,1869.34,1560.9,1556.68,2613.77,1727.42,1725.0,1801.94,1628.33,2600.31,2447.91,1654.21,1844.73,2357.45,1580.27,2783.58,418.24,1899.5,3910.22,1725.0,1407.4,1306.05,703.95,404.2,2920.31,1101.23,1284.85,2185.92,2282.95,1369.99,2714.32,558.64,1283.43,1289.38,2820.23,2041.21,1873.27,2223.11,469.74,2900.23,1430.47
3261.44,1674.56,2000.21,1729.34,1452.53,631.16,422.58,2432.44,1691.57,1531.7,2564.25,1640.35,1722.91,1742.99,1875.52,2452.53,2246.12,3209.13,1886.33,2180.62,600.32,2799.35,1588.64,1634.36,2764.15,994.24,2583.58,794.38,2438.49,600.32,1610.9,1284.77,0.0,3297.52,1378.1,1444.95,2054.63,2593.76,1442.31,1670.17,1802.07,1067.21,1996.3,115.7,1162.44,2455.73,717.98,2841.42,2031.85,650.2,1263.97,3047.1,1046.41,2018.38,1865.98,1258.68,1408.11,1986.69,1053.97,2201.66,1702.98,1450.37,3257.06,1263.97,881.1,489.59,652.48,1548.89,2906.84,458.03,1480.68,1504.4,1452.85,1519.45,2132.4,1179.17,0.0,1181.9,1898.43,1472.67,937.72,1287.56,1335.02,2223.79,924.96
